geonameid,name,admin1,geom,cluster
4050981,Blue Springs High School,AL,0101000020CE13000059A433FF8C3B2E41579C570DBBCA2E41,-1
4050983,Blue Springs School (historical),AL,0101000020CE13000041D36A3E14ED2A41021719C545A23141,-1
4050984,Blue Springs School (historical),AL,0101000020CE130000C433E6B4CDDF27416B12C4A91A6C3341,-1
4051000,Bluff City Elementary School,AL,0101000020CE130000E6F02F3D281E2F41042306C2C6982F41,43
4051019,Bluff Park Elementary School,AL,0101000020CE130000A752E8D53CBF29419A4294176A273241,-1
4051063,Boaz Elementary School,AL,0101000020CE130000AA3B09F8B36A2B4114F1313751983341,-1
4051066,Boaz High School,AL,0101000020CE130000518B1118F3652B41EBF54923F99B3341,-1
4051067,Boaz Junior High School,AL,0101000020CE130000330414C906692B41A8539D2ABE973341,-1
4051077,Bob Jones High School,AL,0101000020CE1300007C57D3C93B9E294109A21709906D3441,-1
4051099,Bobo High School,AL,0101000020CE130000B07713157CE22641AE25CD0D23D33241,-1
4051173,Boldo Junior High School (historical),AL,0101000020CE1300003B13F85767AE2841FB5261F70FDC3241,-1
4051189,Boley Spring School (historical),AL,0101000020CE130000ED108E2D12D327411DCF6682D6733241,-1
4051190,Boligee High School,AL,0101000020CE1300005682E25A86A126414F1C174BD9E23041,-1
4051203,Bolling School (historical),AL,0101000020CE130000F8E63EF858BB2A413E9028BEBCA02E41,-1
4051207,Bolte Elementary School (historical),AL,0101000020CE130000C15B3DCF90A42941773664357D693341,-1
4051265,Booker School (historical),AL,0101000020CE130000C9ADE17ABC89294164766C235B112E41,-1
4051268,Booker T Washington High School (historical),AL,0101000020CE1300007F4C3FEB90142641FE1C9AD98EA42C41,-1
4051269,Booker T Washington Junior High School,AL,0101000020CE130000B90A0B1FF3A92B417701E001C9783041,0
4051270,Booker T Washington Magnet High School,AL,0101000020CE1300004C92C67DC5A92B41B5C3007DAE773041,0
4051271,Booker T Washington Middle School,AL,0101000020CE13000003B760489C0D274133B747254FD22A41,3
4051272,Booker T Washington Public School (historical),AL,0101000020CE13000040E4A30E9B282741306A2282FBCE2A41,3
4051340,Boston School (historical),AL,0101000020CE1300007ECE4DE9F14927418745D3751CE93341,-1
4051345,Boteler High School (historical),AL,0101000020CE130000CAF239FB9B092841165C77A197C23141,-1
4051419,Boxes Cove School (historical),AL,0101000020CE130000FB9BD52BC1542B41C2A54B96A2813441,-1
4051437,Boxes Creek School (historical),AL,0101000020CE1300006D5888DCC63B27419FE888E237C63241,-1
4051443,Boyd School (historical),AL,0101000020CE130000631FC3AA97AC28418E306F3953F53141,-1
4051463,Boykin Elementary School,AL,0101000020CE13000016D813FE84F7284141EE873A07AF2F41,-1
4051464,Boykin Junior High School,AL,0101000020CE130000405AC602F287274138F0E295D65F2C41,-1
4051466,Boykin Middle School,AL,0101000020CE130000D5A7BD9837DC2D41BDE276B029003141,4
4051477,Boyles Public School (historical),AL,0101000020CE1300004D626E2454E629416C5A77CFDE713241,7
4051499,Bradford Chapel School (historical),AL,0101000020CE1300002007EE3BA5FA2C4158DF20721C9B3041,-1
4051505,Bradford Junior High School,AL,0101000020CE130000C1EE3FFFD80E2A41CE2D42E011BC3241,-1
4051517,Bradley Junior High School,AL,0101000020CE130000799E95B210002A41417F2A17AC613441,2
4051528,Bradshaw School (historical),AL,0101000020CE130000F2150CC30BC82C41AEFD4D25BB652D41,-1
4051538,Bragg Hill School,AL,0101000020CE13000059CDF158E06D2A417C1614B5FE372F41,-1
4051541,Braggs Junior High School,AL,0101000020CE130000339F56724FC7294146BD17E043903241,5
4051547,Braisher Chapel School (historical),AL,0101000020CE130000FA37B48B50952A41B43321FF94BC3341,-1
4051563,Brakeworth Junior Academy,AL,0101000020CE130000246AE51C17BE29410156DC709B4C3241,7
4051566,Brandon Elementary School,AL,0101000020CE130000A912C455F816274184AF1E7DA86B3441,26
4051568,Brandon School (historical),AL,0101000020CE130000BCE9086502032841B4062E9BA8663241,-1
4051571,Brannan School (historical),AL,0101000020CE13000070E0A54BA2E32641331368233EBD3141,-1
4051589,Brantley High School,AL,0101000020CE1300005F2C8E39890F2C4101E202620F502E41,-1
4051590,Brantley High School,AL,0101000020CE1300007EAFD47771C3294192A5F39ED1773041,-1
4051616,Brashier Chapel School (historical),AL,0101000020CE1300000546648C50262B418040B59095C43341,-1
4051649,Bremen School (historical),AL,0101000020CE1300008C967B125C3B294145DCBFBC781F3341,-1
4051650,Bremon School (historical),AL,0101000020CE130000D3FAB74CF0F72D4150FE457F4B472E41,-1
4051656,Brent Elementary School,AL,0101000020CE1300005333A4189C0729412337227091513141,-1
4051671,Brewbaker Elementary School,AL,0101000020CE130000F68A42F33AE92B4195FB35D033643041,-1
4051672,Brewbaker Junior High School,AL,0101000020CE1300007C6DED1DEDE82B4126C7A850AD643041,-1
4051684,Brewer School (historical),AL,0101000020CE1300002421DD124C972A41E966F4C9C18A3141,-1
4051687,Brewer State Junior College,AL,0101000020CE13000047E979BFCDF226418719BB586D903241,-1
4051688,Brewer-Porch Childrens Center,AL,0101000020CE130000CEE208EB4E0D28415A69FA195EB13141,21
4051694,Brewster Elementary School,AL,0101000020CE130000B52CA476A3EC2641D77CB621634E3441,19
4051701,Brewton Elementary School,AL,0101000020CE13000049B49201D2DC29413CAEC21D537C2C41,6
4051702,Brewton Grammer School (historical),AL,0101000020CE130000CF5D858223DF29416DB3B5D414732C41,6
4051704,Brewton High School,AL,0101000020CE130000630968A253DE2941991D2B62EA7D2C41,6
4051706,Brewton Middle School,AL,0101000020CE130000BAB50935C3E42941E99C74DEB29C2C41,-1
4051722,Briar Hill School (historical),AL,0101000020CE1300009FB3BEA1C8692C413C1E5729DF283041,-1
4051730,Briarfield School,AL,0101000020CE130000F7A285018E5D2B4120107FB248413241,-1
4051734,Briarwood School,AL,0101000020CE130000714845A5A1362A41BB373687B4243241,-1
4051740,Brice School (historical),AL,0101000020CE130000429208BDF6F72B41AE8BAB9E116F3341,-1
4051749,Brick Elementary School,AL,0101000020CE13000064217DF8857C27416BF823D1A2673441,-1
4051753,Brickyard School,AL,0101000020CE130000101D403773462F41B071B29E3EBA3041,-1
4051779,Bridgeport Elementary School,AL,0101000020CE130000264049A5E1602C41A1F7892463E93441,-1
4051780,Bridgeport High School,AL,0101000020CE130000E22A91648A602C414873A0A9F4EA3441,-1
4051803,Bright Hope School (historical),AL,0101000020CE130000B1838D17A34029415B8B2804E15F3441,-1
4051809,Brighton Elementary School,AL,0101000020CE1300009704656800772941EFD3BC5294313241,7
4051810,Brighton Elementary School (historical),AL,0101000020CE1300008DF2BFE168792941D61E6E5B6F2D3241,7
4051812,Brighton High School,AL,0101000020CE1300007F431A508F7329417EA4FF69C0323241,7
4051813,Brighton Junior High School,AL,0101000020CE130000EDEAB6107F732941FA91626A05323241,7
4051815,Brier Fork School (historical),AL,0101000020CE13000038FA5E9E6B472A4151FF4D33D39D3441,-1
4051821,Brilliant High School,AL,0101000020CE130000088959E385032741C3A3D7DD45123341,-1
4051870,Brock School (historical),AL,0101000020CE130000DF102AF0FE612A410742857CD8F13341,-1
4051889,Bromley School,AL,0101000020CE130000B20190B53F98274124DAEEA59B082B41,-1
4051896,Brooke Hill School,AL,0101000020CE130000E02C17E849FB2941C68F79A5DB573241,7
4051902,Decatur Youth Services,AL,0101000020CE1300004784BBE2B0F92841922A7F7C99213441,17
4051913,Brooklyn Academy (historical),AL,0101000020CE1300000085936B23B02A41B6F732C8700E2D41,-1
4051924,Brooklyn Zion School (historical),AL,0101000020CE13000097887969AFDF2A41450A0FC677062D41,-1
4051942,Brooks High School,AL,0101000020CE130000F04C5761448227417B41600994873441,-1
4051949,Brooks School,AL,0101000020CE13000095A75970BD6727419B65E0C7F2883441,-1
4051950,Brooks School (historical),AL,0101000020CE130000EAF1193D769E29410A642C5FC0672E41,-1
4051959,Brookside Elementary School,AL,0101000020CE1300003689DA479D7929413088F666B4853241,-1
4051960,Brookside High School,AL,0101000020CE1300000427ACEDDC772941F75E5C698B883241,-1
4051969,Brookville School,AL,0101000020CE13000058873E7D50602941702DAA3D9E843241,-1
4051977,Brookwood Elementary School,AL,0101000020CE1300009B482D41A97F284103474A096DD63141,-1
4051981,Brookwood Forest School,AL,0101000020CE130000ECFB09C5D8192A411A23E0779E4A3241,-1
4051982,Brookwood High School,AL,0101000020CE130000471DE662FE7D2841F1664C409ED53141,-1
4051996,Brotherick School (historical),AL,0101000020CE130000C2785B78FE3E2741EE1CFCACB2AB3441,-1
4052038,Brown Elementary School,AL,0101000020CE13000085E3B5E667972941789922439B463241,7
4052041,Brown Fell School (historical),AL,0101000020CE1300001464512A667C2C4186B8379485D13341,-1
4052046,Brown Hill School (historical),AL,0101000020CE13000007590C03AF922D4108F53E13F6CD3041,-1
4052058,Brown School (historical),AL,0101000020CE1300005CAB7EFAE8CC2941A4CD5C4E75502E41,-1
4052059,Brown School (historical),AL,0101000020CE130000BF17A59A01352E41BC280728CEF52D41,-1
4052060,Brown School (historical),AL,0101000020CE130000D9079A00F1282C4168EE9BC52A143441,-1
4052061,Brown School (historical),AL,0101000020CE1300007F383551E01A2841DDA098EA8AD93341,-1
4052062,Brown School (historical),AL,0101000020CE1300004A92F13F21352941A25CC4C0E6A63441,-1
4052063,Brown School (historical),AL,0101000020CE130000BD680B5854F92D41012A20D5EB953041,-1
4052064,Brown School (historical),AL,0101000020CE1300005A50133FA20B28410A4C870AF8A13141,-1
4052119,Browns School (historical),AL,0101000020CE130000CC6C9E0284E72C4135B5ADC4A73C3341,-1
4052120,Browns School (historical),AL,0101000020CE130000CFFEA08F99712741042598D6D4863441,-1
4052142,Brownville Number One School (historical),AL,0101000020CE1300005453335394FA2D411CE16FFA94C53041,-1
4052143,Brownville Number Two School (historical),AL,0101000020CE13000008E511B201E92D414DCDE9F746BE3041,-1
4052145,Brownwood Elementary School,AL,0101000020CE130000DEADA06EBDA32B41E8DDAFD1BB683441,11
4052167,Brundidge High School (historical),AL,0101000020CE1300005A4A699ABF472D414A8DAAD610E52E41,-1
4052171,Brundidge Pre-School,AL,0101000020CE130000EAE19DD8B1432D4114C7CD7CE8DA2E41,-1
4052179,Bruner School (historical),AL,0101000020CE13000067B7BE109F512F41ACDDDFF10C9E2D41,-1
4052183,Brush Arbor School (historical),AL,0101000020CE1300001572841909602741B47E39CC1EAA3441,-1
4052209,Brush Creek School (historical),AL,0101000020CE13000038D4797C915E2741489ED2537C943441,-1
4052233,Brushy Creek School (historical),AL,0101000020CE13000057C293E91AD82A41778BF70D6D752E41,-1
4052244,Bruton School (historical),AL,0101000020CE130000D1C18BF24E642741DE2A327F80FE3341,-1
4052246,Brutonville Junior High School,AL,0101000020CE130000412124B8EE622C41C4FE8646F9EF3241,-1
4052251,Bryan Hill School (historical),AL,0101000020CE1300004C94B4DB63C726410080DE2141B33041,-1
4052259,Bryan School,AL,0101000020CE1300004BAD35D7DFC6294189CE96040EC23241,-1
4052281,Bryant Junior High School,AL,0101000020CE130000DF458CD4929E2C41D139606024EC3441,-1
4052286,Bryant School (historical),AL,0101000020CE1300005221BBA233A12B411645E1CCCFEC3241,-1
4052389,Buckhorn High School,AL,0101000020CE130000CCB7D68CB25D2A412D36260AE7AF3441,-1
4052396,Bucks Chapel Elementary School (historical),AL,0101000020CE130000D315F06BB3CE264173E50EF8A0973041,-1
4052406,Bucksville School (historical),AL,0101000020CE130000E54367C99A222941FD6BCA8AE5E53141,-1
4052443,Buhl Elementary School,AL,0101000020CE1300001EA69CB7A445274187481A3593C63141,-1
4052449,Bula School (historical),AL,0101000020CE130000B2AB968305422C411B217394A6182D41,-1
4052485,Bullock County Area Vocational Center,AL,0101000020CE1300003EFF89F9F4692D412BC3028C372C3041,8
4052488,Bullock County High School,AL,0101000020CE130000185476B049632D4147CA27CC22263041,8
4052491,Bullock County Technical High School,AL,0101000020CE130000F8B23A9223582D41DEE10C7172EC2F41,-1
4052494,Bullock School (historical),AL,0101000020CE130000C18B23261D5D2E41EBB42CEDB9DF2C41,-1
4052506,Bumpas Creek School (historical),AL,0101000020CE130000487E41B8EADE25413AA69AC8F9A73441,-1
4052532,Burchfield Store High School (historical),AL,0101000020CE1300005FA3B5D91A6E28411FB92961A72F3241,-1
4052542,Bureham Valley School (historical),AL,0101000020CE13000037CEE880B29D26410D2E0713DA883441,-1
4052554,Burgess School (historical),AL,0101000020CE13000035A0E9D151DA2C41ED3081AE225D2C41,-1
4052581,Burleson Elementary School,AL,0101000020CE1300002748DACA4F31294171FDCD0330E73341,-1
4052622,Burns School (historical),AL,0101000020CE13000087A1FD485F152D4189C851661C0F3341,-1
4052623,Burns School (historical),AL,0101000020CE130000C31E5DDAF85A2E4154C173F4AEE92C41,-1
4052635,Burnt Corn Academy (historical),AL,0101000020CE130000A6CC7AD72E7A2941C83CDBF653F12D41,-1
4052644,Burnt Out School (historical),AL,0101000020CE130000B1A4D1ECB6072C413AA18C8F83F12D41,-1
4052670,Burson School,AL,0101000020CE130000AA6A5A71F20B2A4121EC4277F0A02F41,-1
4052686,Burton Hill School (historical),AL,0101000020CE1300009DC5B1BF08E126414C04375056503141,-1
4052714,Bush School Number 2,AL,0101000020CE13000059549B646A9A2941423D7BAE074F3241,7
4052745,Butler County Area Vocational School,AL,0101000020CE13000096AD353614EC2A4139754B8767F62E41,9
4052751,Butler Elementary School,AL,0101000020CE13000021A591C965F729417AE16DBE5D5E3241,7
4052754,Butler Elementary School,AL,0101000020CE1300006A901BEBFE4726415A96AED1A67C2F41,-1
4052777,Buttahatchee Junior High School,AL,0101000020CE130000961D8F3B4AD02641CF477B396C513341,-1
4052779,Butterfield Junior High School,AL,0101000020CE13000060C92293137629414CC73E207D743241,-1
4052792,Buttston School (historical),AL,0101000020CE130000F0984C798A532D41794F68C79F8B3141,-1
4052845,Byrd Elementary School,AL,0101000020CE13000046647D7C029229415A0DE75FA36F3041,10
4052846,Byrd Junior High School,AL,0101000020CE130000165702FBD3F725417692056AE3273341,-1
4052866,C A Fredd State Technical College,AL,0101000020CE13000039D86B8711CA2741109A5276CFAB3141,21
4052869,C C Smith Elementary School,AL,0101000020CE130000F04655F6128A27410152AB2105FD3341,-1
4052885,C F Vigor High School,AL,0101000020CE130000C149C4B9BF0E27418AA3CEEC4AF52A41,3
4052894,C L Salter Elementary School,AL,0101000020CE1300002CB5B970EDE52B4150B9A0EBDA563241,-1
4052895,C L Scarborough Middle School,AL,0101000020CE130000E9F815B766E12641441AA02C6EE32A41,-1
4052907,C W Ladow Center,AL,0101000020CE130000A34A5F869D192641E6308BBD9CB93141,-1
4052908,C W Trenholm School,AL,0101000020CE1300006C411BA1CD612B41F100D33F297C3041,-1
4052940,Caffee School (historical),AL,0101000020CE13000093F50C6F7838294154EB628769013141,-1
4052955,Cahaba Academy,AL,0101000020CE130000B92A663AAF2229414771724728623141,-1
4052966,Cahaba Heights Elementary School,AL,0101000020CE13000081857F43440F2A41E64D9760CE3D3241,-1
4053021,Cairo School (historical),AL,0101000020CE130000B8A31347EB722841D6D6BF9C219B3441,-1
4053026,Calcedeaver Elementary School,AL,0101000020CE13000031BC7D054ADA2641EA173E6224332C41,-1
4053037,Caldwell Elementary School,AL,0101000020CE13000022E2FE6AB29A2B4100698F609F633441,11
4053038,Caldwell School,AL,0101000020CE1300007192265F902327418C0F9718C1CB2A41,3
4053051,Calera Christian School,AL,0101000020CE1300009A340135901E2A4122B5AA3E06A23141,-1
4053052,Calera Elementary School,AL,0101000020CE13000047C6B24757232A4150CF82659CA73141,-1
4053054,Calera High School,AL,0101000020CE13000073C3BA9157212A41FE47F3B159A43141,-1
4053061,Calhoun Bend School (historical),AL,0101000020CE130000E3576FE6B04D294188F93FB5072C3041,-1
4053064,Calhoun County Training School,AL,0101000020CE1300003908114DE67F2C4177B3C5F2A5A73241,-1
4053065,Calhoun County Veterans School (historical),AL,0101000020CE13000080113FA1EBAC2C41D3E5F9AC90F93241,12
4053068,Calhoun School,AL,0101000020CE130000BB14FE08B10D2B4183E39E49C9CF2F41,-1
4053069,Calhoun State Community College,AL,0101000020CE130000E81A219BE90B2A4173E3966DD26E3441,2
4053075,Callahan School (historical),AL,0101000020CE13000046AF8EFE260B2C418987249F06483441,-1
4053119,Calvary Christian Academy,AL,0101000020CE13000064270AE5BDEE28410F9B613F54173441,17
4053182,Calloway Elementary School,AL,0101000020CE1300004F9BDB377ADA29410A89A195986A3241,7
4053186,Calvery School (historical),AL,0101000020CE130000E870EB49054F27415DFC4B4C0CE43141,-1
4053224,Cameronsville School (historical),AL,0101000020CE1300001AE7F748064A2C4128AB69D984C33441,-1
4053243,Cameron Elementary School,AL,0101000020CE1300001600C270FBD8294180B748C619503241,7
4053264,Camp Branch Elementary School (historical),AL,0101000020CE130000F2432A80DE032A413CFE7F81DCD23141,-1
4053313,Camp Ground School (historical),AL,0101000020CE1300002AA2B77EA7572D41D0DCC12CB6B12D41,-1
4053314,Camp Ground School (historical),AL,0101000020CE130000FAF4D62A4ECE27413733B352D2283141,-1
4053315,Camp Ground School (historical),AL,0101000020CE130000261894ECA5A92B41F1F629F921563441,-1
4053321,Camp Hill High School (historical),AL,0101000020CE130000FC4040D97E5D2D41F83C442F714D3141,-1
4053429,Campbell School (historical),AL,0101000020CE130000BB252D759DFF2641B4D6D7DF3C8B3341,-1
4053490,Canaan Junior High School,AL,0101000020CE130000A2E78FABBC132741396FAE1B635E3241,-1
4053494,Canaan School (historical),AL,0101000020CE13000062C66604235D28419E6A7DD1AE4D3441,-1
4053544,Cane Creek Elementary School,AL,0101000020CE130000897EE3704EA22941838134842FD73241,-1
4053549,Cane School (historical),AL,0101000020CE1300000A55AD7C3C54284110D22204D5882E41,-1
4053580,Caney Creek School (historical),AL,0101000020CE130000F757669F851D2841DBF64EA59C242F41,-1
4053584,Caney School (historical),AL,0101000020CE130000982D0401C3612841FA09A57E624E3441,-1
4053615,Canton Bend School,AL,0101000020CE1300008657593D82BA284142A5C06E57692F41,-1
4053618,Canoe Elementary School,AL,0101000020CE130000D0DB5889B9EC2841F931574CC6192C41,-1
4053647,Capitol Heights Elementary School,AL,0101000020CE1300006F7D3CB93DB72B413D176CA3B17E3041,0
4053648,Capitol Heights Junior High School,AL,0101000020CE130000F1549B49FABD2B41F0D5F729AD7E3041,0
4053650,Capitol Hill School (historical),AL,0101000020CE13000090FFBAC91CA92B41266AD033E77B3041,0
4053664,Capshaw School (historical),AL,0101000020CE130000830B93A4C16C2941CB978FDEAA793441,-1
4053665,Capshaw School (historical),AL,0101000020CE13000070D6940B4395294182FAA0612C843441,-1
4053673,Carbon Hill Elementary School,AL,0101000020CE13000039078D0576B7274183138EF2A4E43241,13
4053674,Carbon Hill Grammar School (historical),AL,0101000020CE130000BF3962D715B62741703FA8D844E23241,13
4053675,Carbon Hill High School (historical),AL,0101000020CE130000D65F765153B1274189923CDF26E33241,13
4053676,Carbon Hill Junior High School,AL,0101000020CE130000031437A80FB827410F3429D1ABE43241,13
4053714,Carlisle Elementary School,AL,0101000020CE13000076B00F712C8F2B417B61DD9025753341,-1
4053715,Carlisle Junior High School,AL,0101000020CE1300007CFE4D7225F12A4154417255F4D63341,14
4053739,Carmichael School (historical),AL,0101000020CE130000B49421644B412E413EE6EEFC9D882D41,-1
4053740,Carminhill School,AL,0101000020CE130000DF44D554D0412F417F58DF542DDD3041,15
4053746,Carnes School (historical),AL,0101000020CE130000DFCF831215B82B4185CB4385F4A63441,-1
4053762,Carolina School,AL,0101000020CE13000082B70B4C83712B41643CCBA2B2032D41,-1
4053802,Carrigar School (historical),AL,0101000020CE1300002FC5D366845F2841FE4C729E31AA3441,-1
4053813,Carroll High School,AL,0101000020CE1300006F8FE5E45AEA2D4194475BD809122E41,-1
4053815,Carroll School (historical),AL,0101000020CE1300004846F6A68BDC2541454182828F8B2E41,-1
4053816,Carroll School (historical),AL,0101000020CE1300000029DAE294C12641D30FF79C3D123241,-1
